symbol,datetime,headline,source,summary,url
TSLA,2025-03-03 19:52:00,Where's The Weakness In Discretionary?,SeekingAlpha,"Consumer Discretionary is down an even worse 5.65% year to date, and returns look even worse when compared to the December 17th high. Click to read.",https://finnhub.io/api/news?id=354a2af9eab8a2c0ba01f85cbdc1061bdc5d316b0754a5addf928bf4b7dc4ec3
TSLA,2025-03-03 18:51:42,"Magnificent Seven Stocks: Nvidia Dives, Tesla Reverses Sharply Lower",DowJones,"Magnificent Seven Stocks: Nvidia Dives, Tesla Reverses Sharply Lower",https://finnhub.io/api/news?id=e9c2a85afc1aad336c33091e00391a3b60ecaaf45417f79aee341242437ccd04
TSLA,2025-03-03 18:43:00,"These Stocks Are Moving the Most Today: Nvidia, Intel, Tesla, MicroStrategy, Super Micro, Palantir, AppLovin, Sunnova, and More",MarketWatch,"These Stocks Are Moving the Most Today: Nvidia, Intel, Tesla, MicroStrategy, Super Micro, Palantir, AppLovin, Sunnova, and More",https://finnhub.io/api/news?id=5f6097d5f1938569c1b0dc69b2bc82196d8721477043252dbe3b6368f48a5930
TSLA,2025-03-03 15:54:03,"Tesla Is A Big S&P 500 Loser In 2025, But It's Not Cheap",DowJones,"Tesla Is A Big S&P 500 Loser In 2025, But It's Not Cheap",https://finnhub.io/api/news?id=842f0986c106b2765123cd35ceb7eab29138cde14cc95e3d0a860ae66fba5ee2
TSLA,2025-03-03 15:30:00,Sui leads way as large cryptocurrencies slump,MarketWatch,Sui leads way as large cryptocurrencies slump,https://finnhub.io/api/news?id=e8bb9a68cf47894fa1243ace43567037fec35f1dbd6980f92181bee36b221520
TSLA,2025-03-03 15:24:31,I Have Mixed Feelings About TSLY,SeekingAlpha,"TSLY's 80% distribution rate is unsustainable with declining volatility, leading to lower dividends. Read why I remain neutral on the fund.",https://finnhub.io/api/news?id=a0c952bd8b8e5cefe1af94cbdfc54207de94c4996838a3deaabfbbecb39cf015
TSLA,2025-03-03 15:20:07,Dow Jones Rises Ahead Of Big Tariffs; Bitcoin Soars On Trump Plan,DowJones,Dow Jones Rises Ahead Of Big Tariffs; Bitcoin Soars On Trump Plan,https://finnhub.io/api/news?id=86ea3069487b0d61ce15c010aa7a8e1c8c2cb7bfe9400ec66aac3807b1d19154
TSLA,2025-03-03 10:31:49,"Bitcoin Price Soars As Trump Says Crypto Reserve To Hold BTC, Ethereum, XRP, Solana, Other Cryptocurrencies",DowJones,"Bitcoin Price Soars As Trump Says Crypto Reserve To Hold BTC, Ethereum, XRP, Solana, Other Cryptocurrencies",https://finnhub.io/api/news?id=78315ff5399dbe8c04dca21106420383303b787a4fb5819992016c523099da30
TSLA,2025-03-03 15:15:00,Elon Musk Made a Big Prediction About Tesla. What History Says Happens to the Stock Next.,MarketWatch,Elon Musk Made a Big Prediction About Tesla. What History Says Happens to the Stock Next.,https://finnhub.io/api/news?id=bc13970958c96ed288baef93dce717d3ae5f117063f4bc5788c4600dc016e580
TSLA,2025-03-03 15:03:58,A Month Ago Tesla Stock Got Its 'Top Pick' Status Revoked. This Is Why It's Back.,DowJones,A Month Ago Tesla Stock Got Its 'Top Pick' Status Revoked. This Is Why It's Back.,https://finnhub.io/api/news?id=598af15df11145086ffdc8b48ee25f978fc7db9d81d274f94267c9c950668621
TSLA,2025-03-03 13:55:14,Monolithic Power Systems: A Prime Buying Opportunity As Blackwell-Related Worries Fade,SeekingAlpha,Monolithic Power Systems' Q4 '24 earnings call guidance surprised investors and re-affirmed strong demand for MPS chips. Read why I rate MPWR stock a Buy.,https://finnhub.io/api/news?id=55f3d4a91ec45e044478f0faa984fe7187de4ca29d3aee4cb0758979b92de958
TSLA,2025-03-03 13:44:28,Dow Jones Futures Rise As Market Rally Tries To Gain Steam; Bitcoin Soars On Trump,DowJones,Dow Jones Futures Rise As Market Rally Tries To Gain Steam; Bitcoin Soars On Trump,https://finnhub.io/api/news?id=a50a5f176be6fe1b69247cd83ad17488e832334fa3d9702ae9b65d4387d45fe2
TSLA,2025-03-03 13:16:06,Musk's embrace of right-wing politics risks turning off car buyers and sinking Tesla's stock,Finnhub,"NEW YORK — Elon Musk's car company is required each year to report to investors all the bad things that could happen to it, and the latest version lists every imaginable threat from costly lawsuits...",https://finnhub.io/api/news?id=c3f69270e523856c90e815726b20dea51424c5c9e5930cfec4207377da68adfd
TSLA,2025-03-03 13:12:00,"On Another Tariff Eve, Here Is the Impact to U.S. Autos",DowJones,"On Another Tariff Eve, Here Is the Impact to U.S. Autos",https://finnhub.io/api/news?id=232c5226c3226b915b2549fc7823e79e1ed915c731e2d43632348ebdd154675d
TSLA,2025-03-03 12:27:29,Wall Street Breakfast Podcast: U.S. Crypto Reserve Takes Shape,SeekingAlpha,Cryptocurrencies rally as Trump hypes up strategic reserve. Jeremy Grantham says U.S. stocks are in a 'super bubble.â âTesla Takedownâ protesters target Elon Musk's bottom line.,https://finnhub.io/api/news?id=2d4c0637a4aa180626d1bb51fa6eef01c1c8f9e2b8202f9a40698d620e675532
